,Date,Open,High,Low,Close,Adj Close,Volume,result,rsi6,roc6,sma6,ema6,wma6,tema6,william6,cci6,cmo6,macd6,macdsignal6,macdhist6,ppo6,parabolicsar6,rsi7,roc7,sma7,ema7,wma7,tema7,william7,cci7,cmo7,macd7,macdsignal7,macdhist7,ppo7,parabolicsar7,rsi8,roc8,sma8,ema8,wma8,tema8,william8,cci8,cmo8,macd8,macdsignal8,macdhist8,ppo8,parabolicsar8,rsi9,roc9,sma9,ema9,wma9,tema9,william9,cci9,cmo9,macd9,macdsignal9,macdhist9,ppo9,parabolicsar9,rsi10,roc10,sma10,ema10,wma10,tema10,william10,cci10,cmo10,macd10,macdsignal10,macdhist10,ppo10,parabolicsar10,rsi11,roc11,sma11,ema11,wma11,tema11,william11,cci11,cmo11,macd11,macdsignal11,macdhist11,ppo11,parabolicsar11,rsi12,roc12,sma12,ema12,wma12,tema12,william12,cci12,cmo12,macd12,macdsignal12,macdhist12,ppo12,parabolicsar12,rsi13,roc13,sma13,ema13,wma13,tema13,william13,cci13,cmo13,macd13,macdsignal13,macdhist13,ppo13,parabolicsar13,rsi14,roc14,sma14,ema14,wma14,tema14,william14,cci14,cmo14,macd14,macdsignal14,macdhist14,ppo14,parabolicsar14,rsi15,roc15,sma15,ema15,wma15,tema15,william15,cci15,cmo15,macd15,macdsignal15,macdhist15,ppo15,parabolicsar15,rsi16,roc16,sma16,ema16,wma16,tema16,william16,cci16,cmo16,macd16,macdsignal16,macdhist16,ppo16,parabolicsar16,rsi17,roc17,sma17,ema17,wma17,tema17,william17,cci17,cmo17,macd17,macdsignal17,macdhist17,ppo17,parabolicsar17,rsi18,roc18,sma18,ema18,wma18,tema18,william18,cci18,cmo18,macd18,macdsignal18,macdhist18,ppo18,parabolicsar18,rsi19,roc19,sma19,ema19,wma19,tema19,william19,cci19,cmo19,macd19,macdsignal19,macdhist19,ppo19,parabolicsar19,rsi20,roc20,sma20,ema20,wma20,tema20,william20,cci20,cmo20,macd20,macdsignal20,macdhist20,ppo20,parabolicsar20
76,2010-04-27,531.5,534.0,527.5,530.625,451.24731399999996,6386704.0,0,,-0.05180437180595243,,,,,-393.3642005893089,-71.56476496832985,,,,,,574.950012,,-2.1212843998935638,,,,,-393.3642005893089,-68.00199808959366,,,,,,574.950012,,-2.7000948020451165,,,,,-393.3642005893089,-75.64307374685146,,,,,,574.950012,,-5.321618470191436,,,,,-267.90247377521627,-78.70835984991992,,,,,,574.950012,,-5.863307648108251,,,,,-267.90247377521627,-78.85644303228479,,,,,,574.950012,,-5.6414961079943815,,,,,-250.39280546646717,-78.994274830271,,,,,,574.950012,,-4.093798179670549,,,,,-250.39280546646717,-81.40993767469197,,,,,,574.950012,,-6.059120573067234,,,,,-250.39280546646717,-84.43016772552296,,,,,,574.950012,,-5.515480840924491,,,,,-243.4322986422996,-86.08757940619432,,,,,,574.950012,,-5.742072743635873,,,,,-243.4322986422996,-89.50372882479735,,,,,,574.950012,,-2.820399024379494,,,,,-243.4322986422996,-93.9065847399242,,,,,,574.950012,,-1.2101471069464131,,,,,-243.4322986422996,-96.79516705358006,,,,,,574.950012,,-2.4720882478517114,,,,,-243.4322986422996,-96.61869020765191,,,,,,574.950012,,-2.931492401834257,,,,,-243.4322986422996,-100.98889643568702,,,,,,574.950012,,-3.5621579048880414,,,,,-243.4322986422996,-105.92470175966776,,,,,,574.950012
77,2010-04-28,526.974976,526.974976,506.0,508.625,432.538391,18337076.0,1,,-4.321847804647961,,,,,-271.23908602009163,-160.67990335384061,,,,,,574.950012,,-4.195702934705359,,,,,-271.23908602009163,-186.12386206468048,,,,,,574.950012,,-6.179381360668579,,,,,-271.23908602009163,-211.31426016938184,,,,,,574.950012,,-6.734194015000949,,,,,-271.23908602009163,-209.33786529155694,,,,,,574.950012,,-9.247028095578823,,,,,-219.54694003965366,-190.01291675860884,,,,,,574.950012,,-9.766258588856068,,,,,-219.54694003965366,-172.60510561776385,,,,,,574.950012,,-9.55364345810743,,,,,-210.46858496240603,-158.75597536680343,,,,,,574.950012,,-8.070113803964773,,,,,-210.46858496240603,-156.00692879683643,,,,,,574.950012,,-9.953953019096517,,,,,-210.46858496240603,-156.45447645259713,,,,,,574.950012,,-9.432852842476535,,,,,-206.69808948081558,-153.15567793297447,,,,,,574.950012,,-9.650050139771494,,,,,-206.69808948081558,-153.47047354432718,,,,,,574.950012,,-6.8495103684607646,,,,,-206.69808948081558,-157.14868653594846,,,,,,574.950012,,-5.3060202426200025,,,,,-206.69808948081558,-164.77159835389645,,,,,,574.950012,,-6.515640718330761,,,,,-206.69808948081558,-168.61906689305502,,,,,,574.950012,,-6.955997762943166,,,,,-206.69808948081558,-177.2885790831655,,,,,,574.950012
78,2010-04-29,512.0,519.950012,509.575012,517.525024,440.107025,10719200.0,0,,-1.8072220596993982,,,,,-253.59659239351458,-95.22379718345448,,,,,,574.950012,,-2.647654413192635,,,,,-253.59659239351458,-109.36388257607321,,,,,,574.950012,,-2.5193022377912877,,,,,-253.59659239351458,-123.6901601951918,,,,,,574.950012,,-4.537691423058665,,,,,-253.59659239351458,-138.3963048264516,,,,,,574.950012,,-5.102212288284191,,,,,-253.59659239351458,-146.03446924192,,,,,,574.950012,,-7.65901638829699,,,,,-207.23020688751038,-142.61245942828143,,,,,,574.950012,,-8.187332469459662,,,,,-207.23020688751038,-135.12283920530828,,,,,,574.950012,,-7.970996961188515,,,,,-199.08718045112778,-129.62828266401036,,,,,,574.950012,,-6.4615082402578405,,,,,-199.08718045112778,-128.94610554558741,,,,,,574.950012,,-8.378311210355282,,,,,-199.08718045112778,-130.7011714463486,,,,,,574.950012,,-7.848092729796874,,,,,-195.7051531869815,-129.72395829846678,,,,,,574.950012,,-8.06909058418277,,,,,-195.7051531869815,-131.24136367923145,,,,,,574.950012,,-5.219546467887792,,,,,-195.7051531869815,-134.2770481187103,,,,,,574.950012,,-3.649048076218664,,,,,-195.7051531869815,-141.69540616713587,,,,,,574.950012,,-4.879834707003871,,,,,-195.7051531869815,-145.9107661314809,,,,,,574.950012
79,2010-04-30,520.0,523.599976,515.0,516.799988,439.490417,7232838.0,0,,-3.9182035886312416,,,,,-255.0339062747377,-51.61727506196221,,,,,,574.950012,,-1.9447941705290628,,,,,-255.0339062747377,-62.1754280758621,,,,,,574.950012,,-2.7840490438113874,,,,,-255.0339062747377,-71.2531247019307,,,,,,574.950012,,-2.6558766950741775,,,,,-255.0339062747377,-80.92191180031978,,,,,,574.950012,,-4.671438034276731,,,,,-255.0339062747377,-90.42263631019775,,,,,,574.950012,,-5.235167982607292,,,,,-255.0339062747377,-98.97898291802021,,,,,,574.950012,,-7.788389895168068,,,,,-208.2336371228048,-103.48488950048757,,,,,,574.950012,,-8.315965783823764,,,,,-208.2336371228048,-101.76000727601561,,,,,,574.950012,,-8.099933370476142,,,,,-200.0144105263158,-101.28872953123361,,,,,,574.950012,,-6.592559505179119,,,,,-200.0144105263158,-102.45977551816327,,,,,,574.950012,,-8.50667695566736,,,,,-200.0144105263158,-104.81223343083808,,,,,,574.950012,,-7.977201332955552,,,,,-196.60073519851343,-105.52099811967858,,,,,,574.950012,,-8.197889560279714,,,,,-196.60073519851343,-107.51575773316215,,,,,,574.950012,,-5.352337772210946,,,,,-196.60073519851343,-110.48255728771875,,,,,,574.950012,,-3.7840397132274606,,,,,-196.60073519851343,-116.06814136251488,,,,,,574.950012
80,2010-05-03,513.0,516.299988,509.049988,511.875,435.30218499999995,5730692.0,0,,-5.922609270902779,,,,,-264.79667936782505,-70.95481885602378,,,,,,574.950012,,-4.833838694157522,,,,,-264.79667936782505,-74.77673088007991,,,,,,574.950012,,-2.879235366368793,,,,,-264.79667936782505,-83.01526259901549,,,,,,574.950012,,-3.7104923539624357,,,,,-264.79667936782505,-92.84666483099772,,,,,,574.950012,,-3.583541455140249,,,,,-264.79667936782505,-102.14451934524138,,,,,,574.950012,,-5.579895006932012,,,,,-264.79667936782505,-111.63743803774874,,,,,,574.950012,,-6.138252752098117,,,,,-264.79667936782505,-119.94613797526495,,,,,,574.950012,,-8.667143108602948,,,,,-215.04931032397522,-124.76267632387922,,,,,,574.950012,,-9.189691333096183,,,,,-215.04931032397522,-123.55450118215265,,,,,,574.950012,,-8.975717653754167,,,,,-206.31250375939857,-119.46371966134923,,,,,,574.950012,,-7.482708678371464,,,,,-206.31250375939857,-120.07515679136067,,,,,,574.950012,,-9.3785850759316,,,,,-206.31250375939857,-121.55347701587704,,,,,,574.950012,,-8.85415522136508,,,,,-202.6838629544331,-121.32453846618064,,,,,,574.950012,,-9.072740345959474,,,,,-202.6838629544331,-122.65702225245698,,,,,,574.950012,,-6.254305943379556,,,,,-202.6838629544331,-125.55829129477034,,,,,,574.950012
81,2010-05-04,512.099976,519.5,506.75,510.575012,434.19671600000004,7931280.0,0,,-4.676773332232131,,,,,-356.4402999999998,-67.28928461063491,,,,,,574.950012,,-6.161522932803864,,,,,-267.3735287420816,-64.8780273016792,,,,,,574.950012,,-5.075517336713842,,,,,-267.3735287420816,-67.09846581761926,,,,,,574.950012,,-3.125877809844624,,,,,-267.3735287420816,-73.2566380777343,,,,,,574.950012,,-3.9550237838424596,,,,,-267.3735287420816,-80.75590356322473,,,,,,574.950012,,-3.828395282398467,,,,,-267.3735287420816,-87.87906639422049,,,,,,574.950012,,-5.819679006744871,,,,,-267.3735287420816,-95.17849182043759,,,,,,574.950012,,-6.37661877791621,,,,,-267.3735287420816,-101.63353884522485,,,,,,574.950012,,-8.899086906392217,,,,,-216.84828312157194,-107.52386869317708,,,,,,574.950012,,-9.420308096739783,,,,,-216.84828312157194,-109.52662517515193,,,,,,574.950012,,-9.20687781294568,,,,,-207.97486315789467,-108.4690499983529,,,,,,574.950012,,-7.717660399369652,,,,,-207.97486315789467,-109.0024195303257,,,,,,574.950012,,-9.608722135626547,,,,,-207.97486315789467,-111.22847021135155,,,,,,574.950012,,-9.085624093687839,,,,,-204.28948297672608,-111.47124212818085,,,,,,574.950012,,-9.303654111766747,,,,,-204.28948297672608,-113.08809172516632,,,,,,574.950012
82,2010-05-05,505.0,511.77499400000005,501.64999400000005,510.325012,433.9841,6846784.0,0,,-3.8256657634088365,,,,,-367.1902945478905,-145.00921916409072,,,,,,574.950012,,-4.723450891997915,,,,,-309.16810340004304,-109.39292025970231,,,,,,574.950012,,-6.207473445336353,,,,,-243.20815034403165,-91.8373368846123,,,,,,574.950012,,-5.121999640845177,,,,,-243.20815034403165,-84.95734777669146,,,,,,574.950012,,-3.1733148069581274,,,,,-243.20815034403165,-88.37312122316675,,,,,,574.950012,,-4.002054767520313,,,,,-243.20815034403165,-95.17325347163589,,,,,,574.950012,,-3.8754882730986595,,,,,-243.20815034403165,-101.21180418840864,,,,,,574.950012,,-5.865796912271137,,,,,-243.20815034403165,-107.72893142221221,,,,,,574.950012,,-6.422463963032532,,,,,-243.20815034403165,-112.4493622708185,,,,,,574.950012,,-8.943696897726916,,,,,-202.83567703583313,-116.00555041658232,,,,,,574.950012,,-9.464662858220073,,,,,-202.83567703583313,-118.66407620313782,,,,,,574.950012,,-9.251337086255628,,,,,-195.505840888708,-118.76610207897933,,,,,,574.950012,,-7.762848907696673,,,,,-195.505840888708,-118.6035121734115,,,,,,574.950012,,-9.652984635148565,,,,,-195.505840888708,-119.78458479143428,,,,,,574.950012,,-9.1301427421147,,,,,-192.43976863273014,-120.06301913667826,,,,,,574.950012
83,2010-05-06,509.89999400000005,511.64999400000005,502.0,503.924988,428.54138200000006,10909566.0,1,,-0.9240819042118154,,,,,-433.069120512264,-117.46604296783322,,,,,,574.950012,,-5.031815435914133,,,,,-388.68179254777056,-135.48073202541195,,,,,,574.950012,,-5.9183411859234365,,,,,-325.99257632286094,-112.1086347978059,,,,,,574.950012,,-7.383752190443705,,,,,-254.72712292457808,-95.12542884365608,,,,,,574.950012,,-6.311891621585419,,,,,-254.72712292457808,-87.7627985733804,,,,,,574.950012,,-4.387645798302042,,,,,-254.72712292457808,-89.29587798337988,,,,,,574.950012,,-5.205992295369444,,,,,-254.72712292457808,-94.71115196767141,,,,,,574.950012,,-5.08101310734308,,,,,-254.72712292457808,-99.43964224550393,,,,,,574.950012,,-7.046360719934219,,,,,-254.72712292457808,-104.75248367275782,,,,,,574.950012,,-7.5960464509256305,,,,,-254.72712292457808,-108.3063644777593,,,,,,574.950012,,-10.085659886482013,,,,,-211.10728267581936,-110.75483302878484,,,,,,574.950012,,-10.600092264729732,,,,,-211.10728267581936,-113.09219036212083,,,,,,574.950012,,-10.38944187192995,,,,,-203.18786987823268,-114.75749603924064,,,,,,574.950012,,-8.919621246864839,,,,,-203.18786987823268,-116.03833288651872,,,,,,574.950012,,-10.786052244705113,,,,,-203.18786987823268,-117.19680770511066,,,,,,574.950012
84,2010-05-07,488.0,530.0,488.0,516.400024,439.150299,32945092.0,0,,-0.21738485087803294,,,,,-216.30881190476188,-3.8626055212967265,,,,,,574.950012,,1.5286291662374163,,,,,-216.30881190476188,-16.50102904053595,,,,,,574.950012,,-2.680794904410211,,,,,-216.30881190476188,-23.65388840150555,,,,,,574.950012,,-3.58926737530868,,,,,-206.195002173913,-42.37208279363206,,,,,,574.950012,,-5.090955911873318,,,,,-180.21294211641026,-48.91674085602301,,,,,,574.950012,,-3.992560496467612,,,,,-180.21294211641026,-52.69992310021874,,,,,,574.950012,,-2.020678283597921,,,,,-180.21294211641026,-56.209879758263035,,,,,,574.950012,,-2.859283664472778,,,,,-180.21294211641026,-60.39644706623557,,,,,,574.950012,,-2.731210507256532,,,,,-180.21294211641026,-64.48329254059931,,,,,,574.950012,,-4.7452120202033825,,,,,-180.21294211641026,-68.67588900712714,,,,,,574.950012,,-5.308505702587851,,,,,-180.21294211641026,-72.59503527420186,,,,,,574.950012,,-7.8597516978205935,,,,,-161.48482520052983,-76.34904202856771,,,,,,574.950012,,-8.386919299858075,,,,,-161.48482520052983,-80.09591741325724,,,,,,574.950012,,-8.171054072208971,,,,,-157.8102970414201,-83.77981016773478,,,,,,574.950012,,-6.664846751083308,,,,,-157.8102970414201,-86.62144876297204,,,,,,574.950012
85,2010-05-10,525.5,541.0,520.0,539.700012,465.2716980000001,17395566.0,2,,5.866175917096306,,,,,-142.88358867924515,199.99999999999946,,,,,,574.950012,,5.717853060854927,,,,,-142.88358867924515,197.61124842823423,,,,,,574.950012,,7.567722930749077,,,,,-142.88358867924515,220.485779578132,,,,,,574.950012,,3.1079152307153857,,,,,-142.88358867924515,246.51716342837278,,,,,,574.950012,,2.1454052880290453,,,,,-142.88358867924515,178.94172847952404,,,,,,574.950012,,0.5543937895384987,,,,,-137.3206782315881,125.14873854544545,,,,,,574.950012,,1.7181236131659672,,,,,-137.3206782315881,89.07162395159614,,,,,,574.950012,,3.807296699298557,,,,,-137.3206782315881,77.17241406754633,,,,,,574.950012,,2.9188096587567047,,,,,-137.3206782315881,75.49634151683946,,,,,,574.950012,,3.054500822947892,,,,,-137.3206782315881,71.53877109039692,,,,,,574.950012,,0.9207031098707352,,,,,-137.3206782315881,69.17536870304258,,,,,,574.950012,,0.32390377107376356,,,,,-137.3206782315881,61.175584617343006,,,,,,574.950012,,-2.3790946304316885,,,,,-128.60704665469393,49.36910981588356,,,,,,574.950012,,-2.9376190488121123,,,,,-128.60704665469393,36.90985624889469,,,,,,574.950012,,-2.708913794059553,,,,,-126.89739881656797,25.699700487732112,,,,,,574.950012
86,2010-05-11,544.5,544.5,531.674988,533.900024,460.271545,12035128.0,0,,5.736098016599667,,,,,-149.0769115044248,109.59169260542811,,,,,,574.950012,,4.728459869922497,,,,,-149.0769115044248,127.34867640398863,,,,,,574.950012,,4.5817310005446865,,,,,-149.0769115044248,143.0071028404926,,,,,,574.950012,,6.4117208037609785,,,,,-149.0769115044248,159.74184289395038,,,,,,574.950012,,1.9998414882531623,,,,,-149.0769115044248,175.82355493399285,,,,,,574.950012,,1.0476753876662581,,,,,-149.0769115044248,151.17022035576585,,,,,,574.950012,,-0.5262379272223061,,,,,-145.5311068514521,118.90889326770946,,,,,,574.950012,,0.6249855969809648,,,,,-145.5311068514521,94.42062228690706,,,,,,574.950012,,2.691706887487366,,,,,-145.5311068514521,86.29703894598987,,,,,,574.950012,,1.8127681843155274,,,,,-145.5311068514521,86.57829906816403,,,,,,574.950012,,1.9470011111271113,,,,,-145.5311068514521,84.38344890076675,,,,,,574.950012,,-0.16386523715331558,,,,,-145.5311068514521,83.44248938479824,,,,,,574.950012,,-0.7542509298654188,,,,,-145.5311068514521,76.58994045083031,,,,,,574.950012,,-3.4282009159516957,,,,,-134.90050448324664,65.36089345095155,,,,,,574.950012,,-3.98072301878587,,,,,-134.90050448324664,52.93679676365402,,,,,,574.950012
87,2010-05-12,538.025024,544.724976,532.025024,541.474976,466.801971,6992040.0,2,,7.509327868799431,,,,,-137.36983335171448,79.19531633492211,,,,,,574.950012,,7.236303213134576,,,,,-137.36983335171448,91.00828972137575,,,,,,574.950012,,6.214368492134836,,,,,-137.36983335171448,103.0124599315511,,,,,,574.950012,,6.065557803809196,,,,,-137.36983335171448,115.67875585765375,,,,,,574.950012,,7.921511873381881,,,,,-137.36983335171448,128.07558375463032,,,,,,574.950012,,3.447035919642061,,,,,-137.36983335171448,140.36663423996933,,,,,,574.950012,,2.481360293369428,,,,,-137.36983335171448,129.7282032438469,,,,,,574.950012,,0.8851159772600647,,,,,-134.80791567504144,111.53396042850348,,,,,,574.950012,,2.0526732942339976,,,,,-134.80791567504144,94.73233574269388,,,,,,574.950012,,4.14871764543554,,,,,-134.80791567504144,89.55333279323071,,,,,,574.950012,,3.2573083817392545,,,,,-134.80791567504144,91.28847170129006,,,,,,574.950012,,3.393445832532005,,,,,-134.80791567504144,90.57970613207577,,,,,,574.950012,,1.2526300845264071,,,,,-134.80791567504144,90.83897365876649,,,,,,574.950012,,0.6538678799060671,,,,,-134.80791567504144,85.27667735576973,,,,,,574.950012,,-2.058020650723169,,,,,-126.68096387449258,75.0806074399421,,,,,,574.950012
88,2010-05-13,531.0,546.700012,531.0,535.900024,461.995758,5462086.0,2,,6.454535546348361,,,,,-144.3002328517411,55.53602765646024,,,,,,574.950012,,6.402407244369845,,,,,-144.3002328517411,63.31351985114794,,,,,,574.950012,,6.132193662202745,,,,,-144.3002328517411,71.71125543051448,,,,,,574.950012,,5.120780824670423,,,,,-144.3002328517411,80.2167056301943,,,,,,574.950012,,4.973502297537746,,,,,-144.3002328517411,88.97853513017789,,,,,,574.950012,,6.810347384863702,,,,,-144.3002328517411,97.65142053235014,,,,,,574.950012,,2.381940826355833,,,,,-144.3002328517411,106.2947605191709,,,,,,574.950012,,1.4262078375121279,,,,,-144.3002328517411,102.30848604508631,,,,,,574.950012,,-0.15360147904736055,,,,,-142.69988793436266,91.35974388847296,,,,,,574.950012,,1.0019346180009991,,,,,-142.69988793436266,79.67465330503528,,,,,,574.950012,,3.076398007177583,,,,,-142.69988793436266,76.23308126704164,,,,,,574.950012,,2.1941667312741053,,,,,-142.69988793436266,78.19198760260903,,,,,,574.950012,,2.328902505067987,,,,,-142.69988793436266,78.03096594293837,,,,,,574.950012,,0.21012868729808343,,,,,-142.69988793436266,78.5857178274921,,,,,,574.950012,,-0.3824686361295182,,,,,-142.69988793436266,74.04237563194563,,,,,,574.950012
89,2010-05-14,533.849976,535.5,517.5,521.825012,449.86178600000005,8302916.0,0,,4.975109731643146,,,,,-164.97139046581447,-39.305405291934804,,,,,,574.950012,,3.6585870311838686,,,,,-164.97139046581447,-7.918719128402714,,,,,,574.950012,,3.6078278399507724,,,,,-164.97139046581447,6.006454678968189,,,,,,574.950012,,3.3447112148081937,,,,,-164.97139046581447,13.415592891445145,,,,,,574.950012,,2.3598623767034477,,,,,-164.97139046581447,19.588257472221958,,,,,,574.950012,,2.216452009599257,,,,,-164.97139046581447,23.172217975831956,,,,,,574.950012,,4.005053738686537,,,,,-164.97139046581447,27.588660925666545,,,,,,574.950012,,-0.30704404370147653,,,,,-164.97139046581447,32.25112685854467,,,,,,574.950012,,-1.2376754225730147,,,,,-164.97139046581447,28.733489366859732,,,,,,574.950012,,-2.775992232587743,,,,,-162.62430044362532,21.513941590356094,,,,,,574.950012,,-1.6508054242585501,,,,,-162.62430044362532,13.662709948479808,,,,,,574.950012,,0.3691737402397477,,,,,-162.62430044362532,9.985926513110437,,,,,,574.950012,,-0.48988639304181625,,,,,-162.62430044362532,9.131766688568726,,,,,,574.950012,,-0.35868935326942575,,,,,-162.62430044362532,7.146107131089733,,,,,,574.950012,,-2.421815166195207,,,,,-162.62430044362532,5.5316047082065465,,,,,,574.950012
90,2010-05-17,517.349976,517.349976,504.5,508.27499400000005,438.180389,9423026.0,0,,-0.2208606033534788,,,,,-257.1554316145692,-158.35829249546447,,,,,,574.950012,,2.2492593259056504,,,,,-184.87155164465725,-106.48371176449726,,,,,,574.950012,,0.9669222904709951,,,,,-184.87155164465725,-76.07290549795164,,,,,,574.950012,,0.9174811446523989,,,,,-184.87155164465725,-60.58687947710076,,,,,,574.950012,,0.6611967729957646,,,,,-184.87155164465725,-55.16282724668902,,,,,,574.950012,,-0.29807885435645387,,,,,-184.87155164465725,-51.47560829292643,,,,,,574.950012,,-0.43776533673827167,,,,,-184.87155164465725,-53.25500890204324,,,,,,574.950012,,1.3043924232843507,,,,,-184.87155164465725,-53.00487509128553,,,,,,574.950012,,-2.8957346879631474,,,,,-184.87155164465725,-52.04701422223822,,,,,,574.950012,,-3.802200701081082,,,,,-184.87155164465725,-55.75018098696683,,,,,,574.950012,,-5.30057259928337,,,,,-181.80556874657387,-59.445395408117335,,,,,,574.950012,,-4.204603106619342,,,,,-181.80556874657387,-63.13954931867098,,,,,,574.950012,,-2.2370760047024096,,,,,-181.80556874657387,-66.84310246972771,,,,,,574.950012,,-3.07382923667332,,,,,-181.80556874657387,-70.55290472102831,,,,,,574.950012,,-2.946038942604834,,,,,-181.80556874657387,-74.26030393343773,,,,,,574.950012
91,2010-05-18,510.0,516.724976,503.89999400000005,510.299988,439.92617800000005,7061022.0,0,,-5.447466525247369,,,,,-249.47146984844736,-95.05878378438604,,,,,,574.950012,,0.17667732477169018,,,,,-249.47146984844736,-108.35363929315444,,,,,,574.950012,,2.656638653393806,,,,,-181.89746537019437,-85.95478643656158,,,,,,574.950012,,1.3691925579762065,,,,,-181.89746537019437,-64.9445095591716,,,,,,574.950012,,1.3195544297944561,,,,,-181.89746537019437,-54.286104494417025,,,,,,574.950012,,1.0622489753870923,,,,,-181.89746537019437,-50.51577717090134,,,,,,574.950012,,0.09915142245298103,,,,,-181.89746537019437,-47.79820426581352,,,,,,574.950012,,-0.04109159584534394,,,,,-181.89746537019437,-49.759453492417094,,,,,,574.950012,,1.7080072321256745,,,,,-181.89746537019437,-49.82789406794764,,,,,,574.950012,,-2.5088539363582574,,,,,-181.89746537019437,-49.17142645998204,,,,,,574.950012,,-3.4189314721145947,,,,,-181.89746537019437,-52.5143465714095,,,,,,574.950012,,-4.923273151812035,,,,,-178.93892127201778,-55.88951984494333,,,,,,574.950012,,-3.822937120770986,,,,,-178.93892127201778,-59.267836627056575,,,,,,574.950012,,-1.8475710391599454,,,,,-178.93892127201778,-62.606301741385764,,,,,,574.950012,,-2.687658045587127,,,,,-178.93892127201778,-65.91865204883139,,,,,,574.950012
92,2010-05-19,508.5,508.875,497.549988,499.325012,430.464691,11930890.0,0,,-6.475928030701961,,,,,-236.49087333100778,-93.95993458402351,,,,,,574.950012,,-7.481006721367356,,,,,-236.49087333100778,-104.94948176797166,,,,,,574.950012,,-1.9778212652429517,,,,,-236.49087333100778,-117.60146605143939,,,,,,574.950012,,0.4488035650195288,,,,,-198.01583856575698,-104.73805462618493,,,,,,574.950012,,-0.8109534427643728,,,,,-198.01583856575698,-91.27949767942222,,,,,,574.950012,,-0.8595240043225094,,,,,-198.01583856575698,-84.60173133172069,,,,,,574.950012,,-1.1112955934277968,,,,,-198.01583856575698,-83.99199268833905,,,,,,574.950012,,-2.0536798189162764,,,,,-198.01583856575698,-84.08976014695496,,,,,,574.950012,,-2.1909066323129056,,,,,-198.01583856575698,-89.30276872402048,,,,,,574.950012,,-0.4794256517220874,,,,,-198.01583856575698,-92.25980576243197,,,,,,574.950012,,-4.605594837956184,,,,,-198.01583856575698,-94.26539536985993,,,,,,574.950012,,-5.496099347136352,,,,,-198.01583856575698,-96.3569622820239,,,,,,574.950012,,-6.9680871684870915,,,,,-194.47501859769375,-96.82758339298871,,,,,,574.950012,,-5.8914160511837395,,,,,-194.47501859769375,-97.21228693284543,,,,,,574.950012,,-3.9585341440457222,,,,,-194.47501859769375,-99.74405279482126,,,,,,574.950012
93,2010-05-20,500.5,506.5,496.875,499.97500599999995,431.025055,8492908.0,0,,-7.664259840925125,,,,,-232.16242677472908,-77.76069688619087,,,,,,574.950012,,-6.354181638580325,,,,,-232.16242677472908,-81.20710706690964,,,,,,574.950012,,-7.360568705814563,,,,,-232.16242677472908,-88.54894443953,,,,,,574.950012,,-1.850219393793473,,,,,-232.16242677472908,-97.39239329361502,,,,,,574.950012,,0.579564332482585,,,,,-197.0612152515403,-92.35286786055927,,,,,,574.950012,,-0.6818325832674499,,,,,-197.0612152515403,-84.50676285139399,,,,,,574.950012,,-0.7304663722974891,,,,,-197.0612152515403,-80.68975798769614,,,,,,574.950012,,-0.9825657089224005,,,,,-197.0612152515403,-81.4644186028395,,,,,,574.950012,,-1.9261766975000927,,,,,-197.0612152515403,-82.62876319710941,,,,,,574.950012,,-2.063582148001386,,,,,-197.0612152515403,-88.25995924248893,,,,,,574.950012,,-0.3498732208489619,,,,,-197.0612152515403,-91.8230075471952,,,,,,574.950012,,-4.481413710974458,,,,,-197.0612152515403,-94.33775785211127,,,,,,574.950012,,-5.373077448029084,,,,,-197.0612152515403,-95.89944264072972,,,,,,574.950012,,-6.8469814520558225,,,,,-193.55488102927507,-95.81288541259919,,,,,,574.950012,,-5.768908761646507,,,,,-193.55488102927507,-95.7169362279593,,,,,,574.950012
94,2010-05-21,494.950012,499.924988,488.049988,497.77499400000005,429.128479,8762694.0,0,,-7.114194974924426,,,,,-224.1759622737291,-103.27808840733276,,,,,,574.950012,,-8.070551184540731,,,,,-200.46288983615747,-97.40581989715118,,,,,,574.950012,,-6.766237526154262,,,,,-200.46288983615747,-93.74006708854577,,,,,,574.950012,,-7.768196336756339,,,,,-200.46288983615747,-97.5191091134398,,,,,,574.950012,,-2.282093402377483,,,,,-200.46288983615747,-104.09050638341704,,,,,,574.950012,,0.1369989048105369,,,,,-200.29217881590887,-104.00594091813257,,,,,,574.950012,,-1.1188476720690899,,,,,-200.29217881590887,-100.2465918395716,,,,,,574.950012,,-1.1672674650077264,,,,,-200.29217881590887,-99.34274798032402,,,,,,574.950012,,-1.4182575260907382,,,,,-200.29217881590887,-102.50054139311618,,,,,,574.950012,,-2.3577164823596064,,,,,-200.29217881590887,-105.88051508384868,,,,,,574.950012,,-2.4945173279158572,,,,,-200.29217881590887,-112.52722735120275,,,,,,574.950012,,-0.788348981489595,,,,,-200.29217881590887,-118.03539877179536,,,,,,574.950012,,-4.901710063142872,,,,,-200.29217881590887,-122.46902152700366,,,,,,574.950012,,-5.789450343720559,,,,,-200.29217881590887,-123.19286889675153,,,,,,574.950012,,-7.256868945267991,,,,,-196.66912610740505,-121.41481830728893,,,,,,574.950012
